workerid,lure,trial,speaker,time,audio,response,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
4,"""trash""",16,"""conner""",30567,"""conner-trash""","""1""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""chair""",17,"""aave""",30997,"""aave-chair""","""73""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""thug""",18,"""conner""",15641,"""conner-thug""","""robber drugs""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""anger""",19,"""aave""",10072,"""aave-anger""","""mean, con, emotion""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
5,"""fruit""",4,"""aave""",31877,"""aave-fruit""","""15""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""cup""",5,"""conner""",45498,"""conner-cup""","""cup, stein, tea, coffee.""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""thug""",6,"""conner""",55821,"""conner-thug""","""crime, punk, drugs,""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""mountain""",7,"""conner""",57011,"""conner-mountain""","""steep, range, climber , hill, mountain""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""gang""",8,"""conner""",60003,"""conner-gang""","""4""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""trash""",9,"""conner""",44174,"""conner-trash""","""1""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""cold""",10,"""conner""",62584,"""conner-cold""","""108""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""black""",11,"""aave""",58239,"""aave-black""","""9""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""gun""",12,"""aave""",45890,"""aave-gun""","""6""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""sweet""",13,"""aave""",64016,"""aave-sweet""","""frosting ,chocolate, sugar, tart""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""kill""",14,"""aave""",62761,"""aave-kill""","""deadly, murder, ""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""chair""",15,"""aave""",47508,"""aave-chair""","""4""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""lion""",16,"""aave""",55634,"""aave-lion""","""bears, hunt, shoot, ""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""anger""",17,"""aave""",47276,"""aave-anger""","""emotion, caught,""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""jail""",18,"""conner""",121043,"""conner-jail""","""-4""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
5,"""athlete""",19,"""conner""",62459,"""conner-athlete""","""strong, football, skilled. ""","""english""","""1""","""Male""","""68""","""ran slowly""","""good hit interesting thanks""","""Yes""","""$2""","""-1""","""Windows""",615,1093,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3DI28L7YXB3YQ5ZL2CEI2XA6E5Z1E5""",5,"""Approved""","""Tue May 15 06:01:51 PDT 2018""","""Mon May 14 13:02:01 PDT 2018""","""Mon May 14 13:21:51 PDT 2018""","""Tue May 15 06:01:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""17.306983333333335"""
6,"""chair""",4,"""aave""",42208,"""aave-chair""","""9""","""English""","""2""","""Female""","""54""","""no""","""""","""Yes""","""3.00""","""1""","""Windows""",900,1440,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3M1CVSFP61UJHW2Q7M2B7FSN12VQAW""",6,"""Approved""","""Tue May 15 06:33:32 PDT 2018""","""Mon May 14 13:32:15 PDT 2018""","""Mon May 14 13:53:32 PDT 2018""","""Tue May 15 06:33:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""comparatives\""""","""17.023733333333332"""
6,"""fruit""",5,"""aave""",42566,"""aave-fruit""","""0""","""English""","""2""","""Female""","""54""","""no""","""""","""Yes""","""3.00""","""1""","""Windows""",900,1440,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3M1CVSFP61UJHW2Q7M2B7FSN12VQAW""",6,"""Approved""","""Tue May 15 06:33:32 PDT 2018""","""Mon May 14 13:32:15 PDT 2018""","""Mon May 14 13:53:32 PDT 2018""","""Tue May 15 06:33:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""comparatives\""""","""17.023733333333332"""
6,"""anger""",6,"""aave""",114160,"""aave-anger""","""emotion, fear- hate- angry -hatred-banana fruit salad basket pear orange citrus - couch - sofa - cushion - wicker - recliner - ""","""English""","""2""","""Female""","""54""","""no""","""""","""Yes""","""3.00""","""1""","""Windows""",900,1440,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3M1CVSFP61UJHW2Q7M2B7FSN12VQAW""",6,"""Approved""","""Tue May 15 06:33:32 PDT 2018""","""Mon May 14 13:32:15 PDT 2018""","""Mon May 14 13:53:32 PDT 2018""","""Tue May 15 06:33:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""comparatives\""""","""17.023733333333332"""
6,"""gang""",7,"""conner""",84411,"""conner-gang""","""-2""","""English""","""2""","""Female""","""54""","""no""","""""","""Yes""","""3.00""","""1""","""Windows""",900,1440,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3M1CVSFP61UJHW2Q7M2B7FSN12VQAW""",6,"""Approved""","""Tue May 15 06:33:32 PDT 2018""","""Mon May 14 13:32:15 PDT 2018""","""Mon May 14 13:53:32 PDT 2018""","""Tue May 15 06:33:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""comparatives\""""","""17.023733333333332"""
6,"""gun""",8,"""aave""",29632,"""aave-gun""","""2""","""English""","""2""","""Female""","""54""","""no""","""""","""Yes""","""3.00""","""1""","""Windows""",900,1440,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3M1CVSFP61UJHW2Q7M2B7FSN12VQAW""",6,"""Approved""","""Tue May 15 06:33:32 PDT 2018""","""Mon May 14 13:32:15 PDT 2018""","""Mon May 14 13:53:32 PDT 2018""","""Tue May 15 06:33:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""comparatives\""""","""17.023733333333332"""
